_id,id,idPullRequest,idRepository,sentiment,createdAt
5fa179f2c76f188ef5defe17,MDEyOklzc3VlQ29tbWVudDYzNTY2NjYyOQ==,MDExOlB1bGxSZXF1ZXN0NDI0Nzg1MjQ0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,28/05/20 23:11
5fa179f2c76f188ef5defe2f,MDEyOklzc3VlQ29tbWVudDYzNTY2NjY1MQ==,MDExOlB1bGxSZXF1ZXN0NDI0Nzg1MjQ0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,28/05/20 23:11
5fa179f3c76f188ef5defe7e,MDEyOklzc3VlQ29tbWVudDYzNTcyNTQwNA==,MDExOlB1bGxSZXF1ZXN0NDI0ODUyOTU5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 02:45
5fa179f3c76f188ef5defe87,MDEyOklzc3VlQ29tbWVudDYzNTcyNjkwMg==,MDExOlB1bGxSZXF1ZXN0NDI0ODUyOTU5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 02:45
5fa179f3c76f188ef5defe91,MDEyOklzc3VlQ29tbWVudDYzNTcyNzIxNw==,MDExOlB1bGxSZXF1ZXN0NDI0ODUyOTU5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 02:45
5fa179f3c76f188ef5defe99,MDEyOklzc3VlQ29tbWVudDYzNTczMjM5OA==,MDExOlB1bGxSZXF1ZXN0NDI0ODUyOTU5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 02:45
5fa179f5c76f188ef5defec8,MDEyOklzc3VlQ29tbWVudDYzNTcyNjQwOA==,MDExOlB1bGxSZXF1ZXN0NDI0ODUzODE0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 02:49
5fa179f5c76f188ef5defed0,MDEyOklzc3VlQ29tbWVudDYzNTcyNzMwNA==,MDExOlB1bGxSZXF1ZXN0NDI0ODUzODE0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 02:49
5fa179f5c76f188ef5defed9,MDEyOklzc3VlQ29tbWVudDYzNTcyODUxOA==,MDExOlB1bGxSZXF1ZXN0NDI0ODUzODE0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 02:49
5fa179f5c76f188ef5defee1,MDEyOklzc3VlQ29tbWVudDYzNTcyOTEwMg==,MDExOlB1bGxSZXF1ZXN0NDI0ODUzODE0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 02:49
5fa179f6c76f188ef5defeea,MDEyOklzc3VlQ29tbWVudDYzNTcyOTIzMA==,MDExOlB1bGxSZXF1ZXN0NDI0ODUzODE0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 02:49
5fa179f7c76f188ef5deff04,MDEyOklzc3VlQ29tbWVudDYzNTc1MzI4Mg==,MDExOlB1bGxSZXF1ZXN0NDI0ODc4NTM3,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,3,29/05/20 04:32
5fa179f7c76f188ef5deff0c,MDEyOklzc3VlQ29tbWVudDYzNTc1NDM2MQ==,MDExOlB1bGxSZXF1ZXN0NDI0ODc4NTM3,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 04:32
5fa179f7c76f188ef5deff14,MDEyOklzc3VlQ29tbWVudDYzNTc1NDQzOA==,MDExOlB1bGxSZXF1ZXN0NDI0ODc4NTM3,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 04:32
5fa179f9c76f188ef5deff37,MDEyOklzc3VlQ29tbWVudDYzNjExNjQ5Ng==,MDExOlB1bGxSZXF1ZXN0NDI1MjUzMzk0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,29/05/20 18:15
5fa179f9c76f188ef5deff40,MDEyOklzc3VlQ29tbWVudDYzNjExODc3Nw==,MDExOlB1bGxSZXF1ZXN0NDI1MjUzMzk0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 18:15
5fa179f9c76f188ef5deff48,MDEyOklzc3VlQ29tbWVudDYzNjExOTY1MA==,MDExOlB1bGxSZXF1ZXN0NDI1MjUzMzk0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 18:15
5fa179f9c76f188ef5deff50,MDEyOklzc3VlQ29tbWVudDYzNjEzMzc1OA==,MDExOlB1bGxSZXF1ZXN0NDI1MjUzMzk0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,29/05/20 18:15
5fa179fac76f188ef5deff6a,MDEyOklzc3VlQ29tbWVudDYzNjE0OTYzOA==,MDExOlB1bGxSZXF1ZXN0NDI1Mjg5NTU1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 19:32
5fa179fac76f188ef5deff72,MDEyOklzc3VlQ29tbWVudDYzNjE1MTQ0Ng==,MDExOlB1bGxSZXF1ZXN0NDI1Mjg5NTU1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 19:32
5fa179fac76f188ef5deff7a,MDEyOklzc3VlQ29tbWVudDYzNjE1MjEwOA==,MDExOlB1bGxSZXF1ZXN0NDI1Mjg5NTU1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 19:32
5fa179fcc76f188ef5deff9b,MDEyOklzc3VlQ29tbWVudDYzNjE4NTI3MQ==,MDExOlB1bGxSZXF1ZXN0NDI1MzE4Mjcw,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,29/05/20 20:45
5fa179fcc76f188ef5deffa3,MDEyOklzc3VlQ29tbWVudDYzNjE4NzQwNQ==,MDExOlB1bGxSZXF1ZXN0NDI1MzE4Mjcw,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 20:45
5fa179fcc76f188ef5deffab,MDEyOklzc3VlQ29tbWVudDYzNjE4NzkxMw==,MDExOlB1bGxSZXF1ZXN0NDI1MzE4Mjcw,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 20:45
5fa179fcc76f188ef5deffb3,MDEyOklzc3VlQ29tbWVudDY1NjYzMTczMg==,MDExOlB1bGxSZXF1ZXN0NDI1MzE4Mjcw,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 20:45
5fa179fcc76f188ef5deffbc,MDEyOklzc3VlQ29tbWVudDY1NjYzNjA3NQ==,MDExOlB1bGxSZXF1ZXN0NDI1MzE4Mjcw,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 20:45
5fa179fcc76f188ef5deffc4,MDEyOklzc3VlQ29tbWVudDY1NjY0MTkwMA==,MDExOlB1bGxSZXF1ZXN0NDI1MzE4Mjcw,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,29/05/20 20:45
5fa179fcc76f188ef5deffcd,MDEyOklzc3VlQ29tbWVudDY1NjY0MjEzMg==,MDExOlB1bGxSZXF1ZXN0NDI1MzE4Mjcw,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 20:45
5fa179fec76f188ef5defff1,MDEyOklzc3VlQ29tbWVudDYzNjE5MDgyNQ==,MDExOlB1bGxSZXF1ZXN0NDI1MzIzNTMz,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 20:59
5fa179fec76f188ef5defff9,MDEyOklzc3VlQ29tbWVudDYzNjE5MTQ3MQ==,MDExOlB1bGxSZXF1ZXN0NDI1MzIzNTMz,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 20:59
5fa179fec76f188ef5df0001,MDEyOklzc3VlQ29tbWVudDYzNjE5Mjg4Nw==,MDExOlB1bGxSZXF1ZXN0NDI1MzIzNTMz,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 20:59
5fa179fec76f188ef5df000c,MDEyOklzc3VlQ29tbWVudDYzNjE5MzI1OA==,MDExOlB1bGxSZXF1ZXN0NDI1MzIzNTMz,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 20:59
5fa179ffc76f188ef5df002a,MDEyOklzc3VlQ29tbWVudDYzNjI0MTUwNg==,MDExOlB1bGxSZXF1ZXN0NDI1MzgwMDk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,29/05/20 23:59
5fa179ffc76f188ef5df0032,MDEyOklzc3VlQ29tbWVudDYzNjI0MjQzMw==,MDExOlB1bGxSZXF1ZXN0NDI1MzgwMDk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 23:59
5fa179ffc76f188ef5df003a,MDEyOklzc3VlQ29tbWVudDYzNjI0MjUxNg==,MDExOlB1bGxSZXF1ZXN0NDI1MzgwMDk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,29/05/20 23:59
5fa17a01c76f188ef5df0064,MDEyOklzc3VlQ29tbWVudDYzNjI1MTY1MQ==,MDExOlB1bGxSZXF1ZXN0NDI1MzkwMzQ2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,30/05/20 01:02
5fa17a01c76f188ef5df0072,MDEyOklzc3VlQ29tbWVudDYzNjI1MjM4Nw==,MDExOlB1bGxSZXF1ZXN0NDI1MzkwMzQ2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 01:02
5fa17a01c76f188ef5df007b,MDEyOklzc3VlQ29tbWVudDYzNjI1NTk0NA==,MDExOlB1bGxSZXF1ZXN0NDI1MzkwMzQ2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 01:02
5fa17a03c76f188ef5df0097,MDEyOklzc3VlQ29tbWVudDYzNjI2MTgyNw==,MDExOlB1bGxSZXF1ZXN0NDI1Mzk5OTI0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,30/05/20 02:16
5fa17a03c76f188ef5df009f,MDEyOklzc3VlQ29tbWVudDYzNjI2MjQ0OQ==,MDExOlB1bGxSZXF1ZXN0NDI1Mzk5OTI0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 02:16
5fa17a03c76f188ef5df00a7,MDEyOklzc3VlQ29tbWVudDYzNjI2MjUxNg==,MDExOlB1bGxSZXF1ZXN0NDI1Mzk5OTI0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 02:16
5fa17a04c76f188ef5df0124,MDEyOklzc3VlQ29tbWVudDYzNjI3NzY4OA==,MDExOlB1bGxSZXF1ZXN0NDI1NDE1NzQ2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 05:04
5fa17a04c76f188ef5df012e,MDEyOklzc3VlQ29tbWVudDYzNjI3ODYyNA==,MDExOlB1bGxSZXF1ZXN0NDI1NDE1NzQ2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 05:04
5fa17a05c76f188ef5df0136,MDEyOklzc3VlQ29tbWVudDYzNjI3ODYzOQ==,MDExOlB1bGxSZXF1ZXN0NDI1NDE1NzQ2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 05:04
5fa17a05c76f188ef5df013e,MDEyOklzc3VlQ29tbWVudDYzNjkyNjkwMQ==,MDExOlB1bGxSZXF1ZXN0NDI1NDE1NzQ2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,30/05/20 05:04
5fa17a06c76f188ef5df0172,MDEyOklzc3VlQ29tbWVudDYzNjM2MTgxMg==,MDExOlB1bGxSZXF1ZXN0NDI1NDk4MzQ5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,30/05/20 17:34
5fa17a06c76f188ef5df017a,MDEyOklzc3VlQ29tbWVudDYzNjM2MjIyOQ==,MDExOlB1bGxSZXF1ZXN0NDI1NDk4MzQ5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 17:34
5fa17a06c76f188ef5df0185,MDEyOklzc3VlQ29tbWVudDYzNjM2MjM1NQ==,MDExOlB1bGxSZXF1ZXN0NDI1NDk4MzQ5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,30/05/20 17:34
5fa17a06c76f188ef5df018d,MDEyOklzc3VlQ29tbWVudDYzNjM2ODIwMA==,MDExOlB1bGxSZXF1ZXN0NDI1NDk4MzQ5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,30/05/20 17:34
5fa17a06c76f188ef5df019b,MDEyOklzc3VlQ29tbWVudDYzODQ0NDMxNA==,MDExOlB1bGxSZXF1ZXN0NDI1NDk4MzQ5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,30/05/20 17:34
5fa17a06c76f188ef5df01a3,MDEyOklzc3VlQ29tbWVudDYzODc0MDYyOA==,MDExOlB1bGxSZXF1ZXN0NDI1NDk4MzQ5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,30/05/20 17:34
5fa17a06c76f188ef5df01ab,MDEyOklzc3VlQ29tbWVudDYzODc0NTIyMg==,MDExOlB1bGxSZXF1ZXN0NDI1NDk4MzQ5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,30/05/20 17:34
5fa17a06c76f188ef5df01b4,MDEyOklzc3VlQ29tbWVudDY1MTk3ODczMw==,MDExOlB1bGxSZXF1ZXN0NDI1NDk4MzQ5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,30/05/20 17:34
5fa17a08c76f188ef5df01db,MDEyOklzc3VlQ29tbWVudDYzNjQ1MzU4Ng==,MDExOlB1bGxSZXF1ZXN0NDI1NTkzMTY1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,31/05/20 10:43
5fa17a08c76f188ef5df01e3,MDEyOklzc3VlQ29tbWVudDYzNjQ1Mzc3NA==,MDExOlB1bGxSZXF1ZXN0NDI1NTkzMTY1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,31/05/20 10:43
5fa17a08c76f188ef5df01eb,MDEyOklzc3VlQ29tbWVudDYzNjQ1NDExMQ==,MDExOlB1bGxSZXF1ZXN0NDI1NTkzMTY1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,31/05/20 10:43
5fa17a08c76f188ef5df01f3,MDEyOklzc3VlQ29tbWVudDYzNjQ1NDE0NA==,MDExOlB1bGxSZXF1ZXN0NDI1NTkzMTY1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,31/05/20 10:43
5fa17a08c76f188ef5df0203,MDEyOklzc3VlQ29tbWVudDYzNjQ1NDE1MQ==,MDExOlB1bGxSZXF1ZXN0NDI1NTkzMTY1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,31/05/20 10:43
5fa17a08c76f188ef5df020b,MDEyOklzc3VlQ29tbWVudDYzNjQ2NTg3OQ==,MDExOlB1bGxSZXF1ZXN0NDI1NTkzMTY1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,31/05/20 10:43
5fa17a08c76f188ef5df0213,MDEyOklzc3VlQ29tbWVudDY1MTcyODY3Nw==,MDExOlB1bGxSZXF1ZXN0NDI1NTkzMTY1,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,31/05/20 10:43
5fa17a0ac76f188ef5df0233,MDEyOklzc3VlQ29tbWVudDYzNjg4NjcxOQ==,MDExOlB1bGxSZXF1ZXN0NDI2MDA3NDg2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 14:14
5fa17a0ac76f188ef5df023d,MDEyOklzc3VlQ29tbWVudDYzNjg5NDk0MQ==,MDExOlB1bGxSZXF1ZXN0NDI2MDA3NDg2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,01/06/20 14:14
5fa17a0ac76f188ef5df0246,MDEyOklzc3VlQ29tbWVudDYzNjg5NTIyNA==,MDExOlB1bGxSZXF1ZXN0NDI2MDA3NDg2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,01/06/20 14:14
5fa17a0bc76f188ef5df0273,MDEyOklzc3VlQ29tbWVudDYzNzEwNzY4Nw==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0bc76f188ef5df027b,MDEyOklzc3VlQ29tbWVudDYzNzEwODk0MQ==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0bc76f188ef5df0284,MDEyOklzc3VlQ29tbWVudDYzNzEwOTkzNA==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,2,01/06/20 21:19
5fa17a0bc76f188ef5df028d,MDEyOklzc3VlQ29tbWVudDYzNzExMjE0Mw==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,01/06/20 21:19
5fa17a0bc76f188ef5df0295,MDEyOklzc3VlQ29tbWVudDYzNzExMjUzOQ==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,01/06/20 21:19
5fa17a0cc76f188ef5df029f,MDEyOklzc3VlQ29tbWVudDYzNzExNjA0MA==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0cc76f188ef5df02a7,MDEyOklzc3VlQ29tbWVudDYzOTQxNTgxNA==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0cc76f188ef5df02b4,MDEyOklzc3VlQ29tbWVudDY0NTY3MjUyNQ==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,01/06/20 21:19
5fa17a0cc76f188ef5df02c0,MDEyOklzc3VlQ29tbWVudDY0NjI3MTkyMQ==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,01/06/20 21:19
5fa17a0cc76f188ef5df02ca,MDEyOklzc3VlQ29tbWVudDY0OTY3MjY1NQ==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0cc76f188ef5df02d2,MDEyOklzc3VlQ29tbWVudDY1MTczMDkxOQ==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0cc76f188ef5df02da,MDEyOklzc3VlQ29tbWVudDY1MTc1NjA0Mw==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,01/06/20 21:19
5fa17a0cc76f188ef5df02ec,MDEyOklzc3VlQ29tbWVudDY1MTgyMTQ1Nw==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0cc76f188ef5df02f6,MDEyOklzc3VlQ29tbWVudDY1MTgyMjE4OQ==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0cc76f188ef5df030c,MDEyOklzc3VlQ29tbWVudDY1NTE1MjAyMw==,MDExOlB1bGxSZXF1ZXN0NDI2MjE5ODA5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,01/06/20 21:19
5fa17a0ec76f188ef5df0499,MDEyOklzc3VlQ29tbWVudDYzODQzNzcwMQ==,MDExOlB1bGxSZXF1ZXN0NDI3NDI5NTc5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,03/06/20 20:15
5fa17a0ec76f188ef5df04a6,MDEyOklzc3VlQ29tbWVudDYzODQzODY5Mg==,MDExOlB1bGxSZXF1ZXN0NDI3NDI5NTc5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,03/06/20 20:15
5fa17a0ec76f188ef5df04b8,MDEyOklzc3VlQ29tbWVudDYzODQ0MDgxMw==,MDExOlB1bGxSZXF1ZXN0NDI3NDI5NTc5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,03/06/20 20:15
5fa17a0ec76f188ef5df04ce,MDEyOklzc3VlQ29tbWVudDYzODQ0MTE0MA==,MDExOlB1bGxSZXF1ZXN0NDI3NDI5NTc5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,03/06/20 20:15
5fa17a0ec76f188ef5df04de,MDEyOklzc3VlQ29tbWVudDYzODQ0NTYzNQ==,MDExOlB1bGxSZXF1ZXN0NDI3NDI5NTc5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,03/06/20 20:15
5fa17a0ec76f188ef5df04ec,MDEyOklzc3VlQ29tbWVudDY1MTkxMzAxMA==,MDExOlB1bGxSZXF1ZXN0NDI3NDI5NTc5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,03/06/20 20:15
5fa17a10c76f188ef5df062f,MDEyOklzc3VlQ29tbWVudDYzODU2ODU2MQ==,MDExOlB1bGxSZXF1ZXN0NDI3NTU0NDkx,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,04/06/20 02:43
5fa17a10c76f188ef5df0640,MDEyOklzc3VlQ29tbWVudDYzODU2OTE2Mg==,MDExOlB1bGxSZXF1ZXN0NDI3NTU0NDkx,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,04/06/20 02:43
5fa17a10c76f188ef5df064f,MDEyOklzc3VlQ29tbWVudDYzODU3MDYwOA==,MDExOlB1bGxSZXF1ZXN0NDI3NTU0NDkx,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,04/06/20 02:43
5fa17a10c76f188ef5df0658,MDEyOklzc3VlQ29tbWVudDY1NTYxNTYxMQ==,MDExOlB1bGxSZXF1ZXN0NDI3NTU0NDkx,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,04/06/20 02:43
5fa17a11c76f188ef5df0725,MDEyOklzc3VlQ29tbWVudDY0MDAwOTQyNw==,MDExOlB1bGxSZXF1ZXN0NDI5MDUxNjk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,06/06/20 08:04
5fa17a11c76f188ef5df072e,MDEyOklzc3VlQ29tbWVudDY0MDAwOTgzMA==,MDExOlB1bGxSZXF1ZXN0NDI5MDUxNjk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,06/06/20 08:04
5fa17a11c76f188ef5df0736,MDEyOklzc3VlQ29tbWVudDY0MDAxMDM0MA==,MDExOlB1bGxSZXF1ZXN0NDI5MDUxNjk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,06/06/20 08:04
5fa17a11c76f188ef5df073e,MDEyOklzc3VlQ29tbWVudDY0MDAxMDU1OA==,MDExOlB1bGxSZXF1ZXN0NDI5MDUxNjk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 08:04
5fa17a11c76f188ef5df0746,MDEyOklzc3VlQ29tbWVudDY0MDAxMDYxNw==,MDExOlB1bGxSZXF1ZXN0NDI5MDUxNjk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 08:04
5fa17a11c76f188ef5df074f,MDEyOklzc3VlQ29tbWVudDY0NDQ2NzExMA==,MDExOlB1bGxSZXF1ZXN0NDI5MDUxNjk5,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,1,06/06/20 08:04
5fa17a13c76f188ef5df0791,MDEyOklzc3VlQ29tbWVudDY0MDA2MTc2Ng==,MDExOlB1bGxSZXF1ZXN0NDI5MjAzNTIy,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,06/06/20 13:30
5fa17a13c76f188ef5df079f,MDEyOklzc3VlQ29tbWVudDY0MDA2MjA1NA==,MDExOlB1bGxSZXF1ZXN0NDI5MjAzNTIy,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,2,06/06/20 13:30
5fa17a13c76f188ef5df07a9,MDEyOklzc3VlQ29tbWVudDY0MDA2MjUxNQ==,MDExOlB1bGxSZXF1ZXN0NDI5MjAzNTIy,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 13:30
5fa17a13c76f188ef5df07b8,MDEyOklzc3VlQ29tbWVudDY0MDA2MjYwMw==,MDExOlB1bGxSZXF1ZXN0NDI5MjAzNTIy,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 13:30
5fa17a13c76f188ef5df07c2,MDEyOklzc3VlQ29tbWVudDY0NzEwNDc5Mg==,MDExOlB1bGxSZXF1ZXN0NDI5MjAzNTIy,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 13:30
5fa17a15c76f188ef5df090b,MDEyOklzc3VlQ29tbWVudDY0MDEyNzY1MA==,MDExOlB1bGxSZXF1ZXN0NDI5NDg1NDg0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,06/06/20 22:42
5fa17a15c76f188ef5df0915,MDEyOklzc3VlQ29tbWVudDY0MDEyODA3MQ==,MDExOlB1bGxSZXF1ZXN0NDI5NDg1NDg0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 22:42
5fa17a15c76f188ef5df091e,MDEyOklzc3VlQ29tbWVudDY0MDEyODIwMQ==,MDExOlB1bGxSZXF1ZXN0NDI5NDg1NDg0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 22:42
5fa17a15c76f188ef5df092d,MDEyOklzc3VlQ29tbWVudDY1MTcyNzA5Mw==,MDExOlB1bGxSZXF1ZXN0NDI5NDg1NDg0,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,06/06/20 22:42
5fa17a16c76f188ef5df0aa9,MDEyOklzc3VlQ29tbWVudDY0MDEyNzc5Ng==,MDExOlB1bGxSZXF1ZXN0NDI5NDg2NDA2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,06/06/20 22:43
5fa17a16c76f188ef5df0ab7,MDEyOklzc3VlQ29tbWVudDY0MDEyODQwNQ==,MDExOlB1bGxSZXF1ZXN0NDI5NDg2NDA2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 22:43
5fa17a16c76f188ef5df0ac2,MDEyOklzc3VlQ29tbWVudDY0MDEyODU5MA==,MDExOlB1bGxSZXF1ZXN0NDI5NDg2NDA2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,-1,06/06/20 22:43
5fa17a16c76f188ef5df0ad1,MDEyOklzc3VlQ29tbWVudDY1MTcyNzA5OQ==,MDExOlB1bGxSZXF1ZXN0NDI5NDg2NDA2,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,0,06/06/20 22:43
